title,image_url,category,era,size_and_description
龍泉窯 青瓷劃花葡萄紋玉壺春瓶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=341675&randomCode=44723695378,陶瓷器,明早期,高33.9公分 口徑9.6公分 底徑12.0公分 玉壺春式瓶，撇口，細頸，梨形腹，圈足，胎體沈重。外壁以帶狀劃花為飾，從口、頸至足部，口部因舊傷補而紋飾難辨，下接頸部的回紋、卷草紋，腹部上端為如意雲肩紋，腹部主體為寫生葡萄景，枝葉藤蔓密佈，果實纍纍下垂。下腹部為門字蓮瓣紋。足壁刻回紋。圈足無釉，胎色灰白，略顯朱褐色。釉面滿佈細冰裂開片。口、腹多處傷缺舊補。葡萄紋為元末至永樂、宣德瓷器上常見的圖案。
冬青釉藍彩花卉紋夔耳瓶,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1204123&randomCode=951437050,陶瓷器,清 乾隆,高36.8公分 口徑9.0公分 底徑13.0公分 造形近似天球瓶而略有變化，口部向外開敞，長頸兩側貼飾雙夔耳，器底以青花書「大清乾隆年製」六字篆款。全器施青釉兼飾藍彩圖案，頸壁兩側為蝙蝠銜磬，球形器表則由中心主花與繯繞的枝葉共同構成兩幅團花。無論花朵或蝙蝠，圖案皆以細白釉勾勒出輪廓，於底釉的襯托下，宛若剪紙貼花。
青花阿拉伯文罐,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=897334&randomCode=1552504613,陶瓷器,明 正德,高11.2公分 口徑6.1公分 底徑6.9公分 青花小罐，短頸、圓肩、深腹，圈足足底淺挖，足端內外斜削，寬緣無釉。器頸與圈足外壁繪雙弦紋，肩部飾兩頭如意雲紋，器身中央等距有四個菱形內接正方形開光，菱形四端空隙各填三頭如意雲紋，方形中各書寫阿拉伯文單字，順時針方向連讀為：「（陪伴）」、「（好人們）」、「（小心，警戒）」、「（壞人們）」，漢譯為：「親賢人、遠小人」；足內書雙圈兩行楷書款「大明正德年製」。正德官窯作品中，有許多以明代稱「回回文」的阿拉伯文與波斯文裝飾器面，並且主要為青花瓷。相較於明代初年官窯將回回文裝飾化的狀況，正德官窯書寫回回文裝飾的器皿大多文字能夠辨讀且具有意義。此類器皿常將回回文句以「詞」為單位區隔，並分別填入多樣幾何開光，這種特色亦可聯繫至伊斯蘭裝飾的影響
白釉雲龍紋碟,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1226925&randomCode=858750582,陶瓷器,明 弘治,高4.0公分 口徑16.1公分 底徑9.1公分 侈口，淺壁弧形，矮圈足。盤心與外壁刻畫雲龍三條，外壁隙地淺劃波濤、山石紋。內壁純白無紋飾。胎質稍厚，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明弘治年製」二行六字楷款，外加雙圈。
白釉雲龍紋碟,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1226847&randomCode=639317460,陶瓷器,明 弘治,高4.0公分 口徑15.6公分 底徑8.7公分 侈口，淺壁弧形，矮圈足。盤心與外壁刻畫雲龍三條，外壁隙地淺劃波濤、山石紋。內壁純白無紋飾。胎質稍厚，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明弘治年製」二行六字楷款，外加雙圈。
白釉雲龍紋碟,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1227788&randomCode=400342244,陶瓷器,明 弘治,高4.0公分 口徑15.7公分 底徑8.6公分 侈口，淺壁弧形，矮圈足。盤心與外壁刻畫雲龍三條，外壁隙地淺劃波濤、山石紋。內壁純白無紋飾。胎質稍厚，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明弘治年製」二行六字楷款，外加雙圈。
白釉雲龍紋碟,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1226827&randomCode=680300466,陶瓷器,明 弘治,高3.9公分 口徑15.9公分 底徑8.8公分 侈口，淺壁弧形，矮圈足。盤心與外壁刻畫雲龍三條，外壁隙地淺劃波濤、山石紋。內壁純白無紋飾。胎質稍厚，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明弘治年製」二行六字楷款，外加雙圈。
白釉雲龍紋碟,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1226831&randomCode=418153633,陶瓷器,明 弘治,高3.9公分 口徑16.4公分 底徑9.0公分 侈口，淺壁弧形，矮圈足。盤心與外壁刻畫雲龍三條，外壁隙地淺劃波濤、山石紋。內壁純白無紋飾。胎質稍厚，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明弘治年製」二行六字楷款，外加雙圈。
白釉雲龍紋碟,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1226901&randomCode=1167240649,陶瓷器,明 弘治,高3.9公分 口徑16.0公分 底徑8.8公分 侈口，淺壁弧形，矮圈足。盤心與外壁刻畫雲龍三條，外壁隙地淺劃波濤、山石紋。內壁純白無紋飾。胎質稍厚，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明弘治年製」二行六字楷款，外加雙圈。
白釉雲龍紋碟,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1226904&randomCode=760535773,陶瓷器,明 弘治,高4.0公分 口徑16.1公分 底徑8.8公分 侈口，淺壁弧形，矮圈足。盤心與外壁刻畫雲龍三條，外壁隙地淺劃波濤、山石紋。內壁純白無紋飾。胎質稍厚，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明弘治年製」二行六字楷款，外加雙圈。
白釉雲龍紋碟,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1226835&randomCode=409163882,陶瓷器,明 弘治,高4.0公分 口徑16.0公分 底徑9.0公分 侈口，淺壁弧形，矮圈足。盤心與外壁刻畫雲龍三條，外壁隙地淺劃波濤、山石紋。內壁純白無紋飾。胎質稍厚，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明弘治年製」二行六字楷款，外加雙圈。
白釉雲龍紋碟,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1226908&randomCode=230881879,陶瓷器,明 弘治,高3.8公分 口徑15.7公分 底徑9.0公分 侈口，淺壁弧形，矮圈足。盤心與外壁刻畫雲龍三條，外壁隙地淺劃波濤、山石紋。內壁純白無紋飾。胎質稍厚，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明弘治年製」二行六字楷款，外加雙圈。
御題《萬春集慶》冊〈萬壑春雲〉詩綠墨,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=336883&randomCode=58894373431,文具,清 嘉慶十四年,長11.36公分 寬5.37公分 高1.82公分 長方形綠色顏料墨，細膩鮮豔。雙面起邊框，皆飾回紋一圈，一面作填金楷書御題詩「御題萬壑春雲冊詩。從龍翔鳳結絪緼，洞壑英英吐白雲，出岫無心羣待族，筆端造化幻繽紛。」另一面模印奇石幻山間，勁松挺立朵雲繚繞。墨兩側各有陽文楷款「嘉慶己巳（1809）年製」、「臣董教增恭錄」。五色畫錠一套十件，共收於雙龍「御題萬春集慶冊五色畫錠」漆盒。
御題《萬春集慶》冊〈萬派春濤〉詩藍墨,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=336893&randomCode=46312852928,文具,清 嘉慶十四年,長11.57公分 寬5.49公分 高1.79公分 長方形藍色顏料墨，細膩鮮豔。雙面起邊框，皆飾回紋一圈，一面作填金楷書御題詩「御題萬派春濤冊詩。新水淪漣滿四澤，桃花初漲漾輕濤，挂帆擬欲遊天上，境象清幽散彩毫。」另一面模印大海波濤，中有孤帆徜徉其上。五色畫錠一套十件，共收於雙龍「御題萬春集慶冊五色畫錠」漆盒。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192911&randomCode=502018463,陶瓷器,明 萬曆,高4.5公分 口徑10.6公分 底徑5.1公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192915&randomCode=15078280,陶瓷器,明 萬曆,高4.3公分 口徑10.7公分 底徑5.1公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192799&randomCode=2050165252,陶瓷器,明 萬曆,高4.5公分 口徑10.4公分 底徑5.0公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192803&randomCode=1127988348,陶瓷器,明 萬曆,高4.3公分 口徑10.5公分 底徑5.5公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192807&randomCode=1015591673,陶瓷器,明 萬曆,高4.5公分 口徑10.6公分 底徑5.6公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192811&randomCode=1743405890,陶瓷器,明 萬曆,高4.5公分 口徑10.5公分 底徑5.3公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192919&randomCode=2044805024,陶瓷器,明 萬曆,高4.5公分 口徑10.4公分 底徑5.1公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192923&randomCode=814138053,陶瓷器,明 萬曆,高4.2公分 口徑10.6公分 底徑5.5公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192815&randomCode=45340830,陶瓷器,明 萬曆,高4.4公分 口徑10.5公分 底徑5.5公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花梵文碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1192927&randomCode=1003140512,陶瓷器,明 萬曆,高4.5公分 口徑10.7公分 底徑5.6公分 敞口，淺壁弧形，矮圈足。外壁青花書梵文三層，底心書一字，內外分飾青線八道，內面純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
青花仙人圖碗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1195454&randomCode=450315001,陶瓷器,明 萬曆,高4.1公分 口徑10.6公分 底徑5.7公分 敞口，淺壁，矮圈足。外壁畫二仙人跨虎，間飾麒麟、松樹等，口沿下畫花卉紋一周。碗心畫雲龍一條，內壁純白無紋飾。底有青花書「大明萬曆年製」六字二行楷款，外加雙圈。
甜白釉牡丹花式洗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1190040&randomCode=1522242063,陶瓷器,明 正德,高5.0公分 口徑19.1公分 底徑13.0公分 十瓣牡丹花形，侈口，深壁，矮圈足。胎質稍厚，釉色甜白，樸素無紋飾。底有青花書「正德年製」四字二行楷款，外加雙圈。
甜白釉牡丹花式洗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1190008&randomCode=2078697097,陶瓷器,明 正德,高4.9公分 口徑19.7公分 底徑13.3公分 十瓣牡丹花形，侈口，深壁，矮圈足。胎質稍厚，釉色甜白，樸素無紋飾。底有青花書「正德年製」四字二行楷款，外加雙圈。
甜白釉牡丹花式洗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1188244&randomCode=810508530,陶瓷器,明 正德,高5.1公分 口徑19.6公分 底徑13.2公分 十瓣牡丹花形，侈口，深壁，矮圈足。胎質稍厚，釉色甜白，樸素無紋飾。底有青花書「正德年製」四字二行楷款，外加雙圈。
甜白釉牡丹花式洗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1188181&randomCode=1220842929,陶瓷器,明 正德,高5.1公分 口徑19.4公分 底徑12.8公分 十瓣牡丹花形，侈口，深壁，矮圈足。胎質稍厚，釉色甜白，樸素無紋飾。底有青花書「正德年製」四字二行楷款，外加雙圈。
甜白釉劃花雲龍紋盤,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1188141&randomCode=496658235,陶瓷器,明 正德,高4.2公分 口徑18.1公分 底徑10.6公分 侈口，淺壁，矮圈足。盤心與外壁刻劃雲龍三條，隙地淺劃波濤、山石。內壁純白無紋飾。胎質稍薄，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明正德年製」六字二行楷款，外加雙圈。
甜白釉劃花雲龍紋盤,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1188248&randomCode=646408393,陶瓷器,明 正德,高4.0公分 口徑18.0公分 底徑10.3公分 侈口，淺壁，矮圈足。盤心與外壁刻劃雲龍三條，隙地淺劃波濤、山石。內壁純白無紋飾。胎質稍薄，釉色甜白，龍紋均露胎，未施釉彩。底有青花書「大明正德年製」六字二行楷款，外加雙圈。
白瓷綠彩龍紋盤,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1188252&randomCode=1811190036,陶瓷器,明 正德,高3.9公分 口徑18.4公分 底徑10.7公分 侈口，淺壁弧形，矮圈足。薄胎白釉，盤心及外壁刻畫雲龍三條，加填綠彩。外壁隙地淺劃波濤紋。口足內外分畫綠線四道。底有青花書「大明正德年製」六字二行楷款，外加雙圈。
白瓷綠彩龍紋盤,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1188145&randomCode=304026253,陶瓷器,明 正德,高4.2公分 口徑17.6公分 底徑10.4公分 侈口，淺壁弧形，矮圈足。薄胎白釉，盤心及外壁刻畫雲龍三條，加填綠彩。外壁隙地淺劃波濤紋。口足內外分畫綠線四道。底有青花書「大明正德年製」六字二行楷款，外加雙圈。
黃釉盤,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1190044&randomCode=428874089,陶瓷器,明 弘治,高4.3公分 口徑21.6公分 底徑13.2公分 敞口，淺壁弧形，矮圈足。胎質較薄，器內外壁滿施嬌黃釉，盤底純白，樸素無紋飾。底有青花書「大明弘治年製」六字二行楷款，外加雙圈。
黃釉盤,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1189911&randomCode=2142851720,陶瓷器,明 弘治,高4.5公分 口徑21.3公分 底徑13.0公分 敞口，淺壁弧形，矮圈足。胎質較薄，器內外壁滿施嬌黃釉，盤底純白，樸素無紋飾。底有青花書「大明弘治年製」六字二行楷款，外加雙圈。
